seed,joint_severity,geometry_draw,method,context_size,depth,tasks_per_geometry,raw_condition_median,transformed_condition_median,condition_reduction_median,geometry_commutator_mean,mean_relative_residual_mean,covariance_relative_residual_mean
17,0.0,5,hybrid-PCG,48,32,4,26549.681640625,873.5712890625,24.114410400390625,0.18119043111801147,0.17059195041656494,0.014371750876307487
17,0.0,5,angular-Jacobi-PCG,48,32,4,26549.681640625,884.1785888671875,24.618112564086914,0.18119043111801147,0.183302104473114,0.01652391627430916
17,0.0,6,identity-CG,48,32,4,26443.02734375,26443.02734375,1.0,0.17505720257759094,0.8184370398521423,0.01803160272538662
17,0.0,6,population-PCG,48,32,4,26443.02734375,1473.0794677734375,14.298750877380371,0.17505720257759094,0.13220250606536865,0.012864497490227222
17,0.0,6,context-PCG,48,32,4,26443.02734375,827.3505859375,31.8085994720459,0.17505720257759094,0.08146204054355621,0.008260409347712994
17,0.0,6,hybrid-PCG,48,32,4,26443.02734375,857.5829467773438,30.093460083007812,0.17505720257759094,0.09807965904474258,0.008959254249930382
17,0.0,6,angular-Jacobi-PCG,48,32,4,26443.02734375,839.1561279296875,30.06029510498047,0.17505720257759094,0.10507066547870636,0.009942912496626377
17,0.0,7,identity-CG,48,32,4,27047.0234375,27047.0234375,1.0,0.18619932234287262,0.7914648056030273,0.03227028250694275
17,0.0,7,population-PCG,48,32,4,27047.0234375,2750.071533203125,7.831021785736084,0.18619932234287262,0.22136911749839783,0.017808668315410614
17,0.0,7,context-PCG,48,32,4,27047.0234375,1101.4339599609375,20.543556213378906,0.18619932234287262,0.13978755474090576,0.013523074798285961
17,0.0,7,hybrid-PCG,48,32,4,27047.0234375,1031.1927490234375,19.090675354003906,0.18619932234287262,0.19260352849960327,0.015755653381347656
17,0.0,7,angular-Jacobi-PCG,48,32,4,27047.0234375,1251.8521728515625,20.02882194519043,0.18619932234287262,0.19053466618061066,0.015894634649157524
17,0.0,8,identity-CG,48,32,4,26631.1328125,26631.1328125,1.0,0.16135939955711365,0.9504932761192322,0.026542235165834427
17,0.0,8,population-PCG,48,32,4,26631.1328125,1379.509033203125,13.827271461486816,0.16135939955711365,0.1942165195941925,0.014179125428199768
17,0.0,8,context-PCG,48,32,4,26631.1328125,641.1826171875,21.77643394470215,0.16135939955711365,0.12855184078216553,0.01103811152279377
17,0.0,8,hybrid-PCG,48,32,4,26631.1328125,603.8681640625,19.620738983154297,0.16135939955711365,0.1611098051071167,0.01209965255111456
17,0.0,8,angular-Jacobi-PCG,48,32,4,26631.1328125,594.2528686523438,19.412715911865234,0.16135939955711365,0.14127498865127563,0.012410208582878113
17,0.0,9,identity-CG,48,32,4,25178.458984375,25178.458984375,1.0,0.1623045951128006,0.9330074787139893,0.031976230442523956
17,0.0,9,population-PCG,48,32,4,25178.458984375,1452.421630859375,13.87420654296875,0.1623045951128006,0.17555992305278778,0.014811191707849503
17,0.0,9,context-PCG,48,32,4,25178.458984375,682.19873046875,31.80807113647461,0.1623045951128006,0.10613572597503662,0.009779008105397224
17,0.0,9,hybrid-PCG,48,32,4,25178.458984375,618.3460083007812,36.48971176147461,0.1623045951128006,0.09961806237697601,0.008764250203967094
17,0.0,9,angular-Jacobi-PCG,48,32,4,25178.458984375,615.16064453125,33.93236541748047,0.1623045951128006,0.12867030501365662,0.00957289058715105
17,0.0,10,identity-CG,48,32,4,26905.681640625,26905.681640625,1.0,0.16802763938903809,0.8162083625793457,0.02209463343024254
17,0.0,10,population-PCG,48,32,4,26905.681640625,1547.8917236328125,13.842554092407227,0.16802763938903809,0.1843387484550476,0.01170018408447504
17,0.0,10,context-PCG,48,32,4,26905.681640625,757.2445068359375,32.893226623535156,0.16802763938903809,0.09886448085308075,0.010011538863182068
17,0.0,10,hybrid-PCG,48,32,4,26905.681640625,665.038330078125,34.44912338256836,0.16802763938903809,0.1089007779955864,0.011127140372991562
17,0.0,10,angular-Jacobi-PCG,48,32,4,26905.681640625,688.423583984375,34.63988494873047,0.16802763938903809,0.12583942711353302,0.009878262877464294
17,0.0,11,identity-CG,48,32,4,26416.8828125,26416.8828125,1.0,0.21202543377876282,0.9231581091880798,0.044201597571372986
17,0.0,11,population-PCG,48,32,4,26416.8828125,1932.2178955078125,11.112278938293457,0.21202543377876282,0.16772720217704773,0.013879776000976562
17,0.0,11,context-PCG,48,32,4,26416.8828125,805.0902709960938,25.071664810180664,0.21202543377876282,0.11671927571296692,0.013032008893787861
17,0.0,11,hybrid-PCG,48,32,4,26416.8828125,889.9376220703125,23.1197452545166,0.21202543377876282,0.16257236897945404,0.015825292095541954
17,0.0,11,angular-Jacobi-PCG,48,32,4,26416.8828125,811.5825805664062,23.391687393188477,0.21202543377876282,0.1402515023946762,0.014035649597644806
17,0.0,12,identity-CG,48,32,4,26150.396484375,26150.396484375,1.0,0.216031014919281,1.1577520370483398,0.030784903094172478
17,0.0,12,population-PCG,48,32,4,26150.396484375,1795.169189453125,13.986939430236816,0.216031014919281,0.159715473651886,0.01270432211458683
17,0.0,12,context-PCG,48,32,4,26150.396484375,990.182373046875,18.446311950683594,0.216031014919281,0.1445147693157196,0.012917633168399334
17,0.0,12,hybrid-PCG,48,32,4,26150.396484375,1076.373046875,17.472633361816406,0.216031014919281,0.20634259283542633,0.017268545925617218
17,0.0,12,angular-Jacobi-PCG,48,32,4,26150.396484375,1015.5557861328125,18.60943603515625,0.216031014919281,0.19285006821155548,0.015987060964107513
17,0.0,13,identity-CG,48,32,4,25910.94921875,25910.94921875,1.0,0.15297561883926392,0.6815124750137329,0.02775547280907631
17,0.0,13,population-PCG,48,32,4,25910.94921875,1404.6014404296875,16.193758010864258,0.15297561883926392,0.14522036910057068,0.009321184828877449
17,0.0,13,context-PCG,48,32,4,25910.94921875,566.8712768554688,27.180561065673828,0.15297561883926392,0.07757839560508728,0.007436824031174183
17,0.0,13,hybrid-PCG,48,32,4,25910.94921875,495.05072021484375,32.51585006713867,0.15297561883926392,0.09307555854320526,0.00821907538920641
17,0.0,13,angular-Jacobi-PCG,48,32,4,25910.94921875,469.5865783691406,31.863407135009766,0.15297561883926392,0.09596413373947144,0.00783743616193533
17,0.0,14,identity-CG,48,32,4,26860.544921875,26860.544921875,1.0,0.1989831030368805,1.1024729013442993,0.040998674929142
17,0.0,14,population-PCG,48,32,4,26860.544921875,3023.70654296875,8.997491836547852,0.1989831030368805,0.21293863654136658,0.017858045175671577
17,0.0,14,context-PCG,48,32,4,26860.544921875,1294.4317626953125,18.915653228759766,0.1989831030368805,0.15385134518146515,0.010649260133504868
17,0.0,14,hybrid-PCG,48,32,4,26860.544921875,1334.796630859375,15.350813865661621,0.1989831030368805,0.22012531757354736,0.016206324100494385
17,0.0,14,angular-Jacobi-PCG,48,32,4,26860.544921875,1289.677978515625,16.334320068359375,0.1989831030368805,0.20011702179908752,0.01505516842007637
17,0.0,15,identity-CG,48,32,4,26739.96875,26739.96875,1.0,0.20346836745738983,1.051293969154358,0.033574171364307404
17,0.0,15,population-PCG,48,32,4,26739.96875,1630.216796875,13.692051887512207,0.20346836745738983,0.16956380009651184,0.010259512811899185
17,0.0,15,context-PCG,48,32,4,26739.96875,763.6199340820312,18.99287223815918,0.20346836745738983,0.1405109167098999,0.009900899603962898
17,0.0,15,hybrid-PCG,48,32,4,26739.96875,825.3815307617188,22.17751693725586,0.20346836745738983,0.1814616173505783,0.011230827309191227
17,0.0,15,angular-Jacobi-PCG,48,32,4,26739.96875,738.9200439453125,21.393144607543945,0.20346836745738983,0.18510702252388,0.01053545530885458
17,0.0,16,identity-CG,48,32,4,25899.458984375,25899.458984375,1.0,0.18829838931560516,1.0804941654205322,0.029746484011411667
17,0.0,16,population-PCG,48,32,4,25899.458984375,2886.186767578125,5.977459907531738,0.18829838931560516,0.28063035011291504,0.015009578317403793
17,0.0,16,context-PCG,48,32,4,25899.458984375,1604.4737548828125,14.850452423095703,0.18829838931560516,0.23887062072753906,0.015402575023472309
17,0.0,16,hybrid-PCG,48,32,4,25899.458984375,1931.8021240234375,12.296111106872559,0.18829838931560516,0.28083086013793945,0.018917251378297806
17,0.0,16,angular-Jacobi-PCG,48,32,4,25899.458984375,1881.28076171875,12.929573059082031,0.18829838931560516,0.2605607211589813,0.01822923868894577
17,0.0,17,identity-CG,48,32,4,27291.91796875,27291.91796875,1.0,0.19523769617080688,0.7741057276725769,0.025964034721255302
17,0.0,17,population-PCG,48,32,4,27291.91796875,1755.881103515625,11.590670585632324,0.19523769617080688,0.17899085581302643,0.011274974793195724
17,0.0,17,context-PCG,48,32,4,27291.91796875,1006.650390625,26.060504913330078,0.19523769617080688,0.1288130134344101,0.012272212654352188
17,0.0,17,hybrid-PCG,48,32,4,27291.91796875,1009.0450439453125,23.0687313079834,0.19523769617080688,0.17584064602851868,0.015102622099220753
17,0.0,17,angular-Jacobi-PCG,48,32,4,27291.91796875,1044.6356201171875,24.600303649902344,0.19523769617080688,0.15186408162117004,0.01374880876392126
17,0.0,18,identity-CG,48,32,4,26720.69140625,26720.69140625,1.0,0.16840903460979462,1.0008275508880615,0.03687433898448944
17,0.0,18,population-PCG,48,32,4,26720.69140625,2101.938232421875,12.563531875610352,0.16840903460979462,0.20629125833511353,0.017227761447429657
17,0.0,18,context-PCG,48,32,4,26720.69140625,1032.8065185546875,24.881467819213867,0.16840903460979462,0.10274185240268707,0.010992510244250298
17,0.0,18,hybrid-PCG,48,32,4,26720.69140625,1011.3114624023438,25.295988082885742,0.16840903460979462,0.1352255940437317,0.012832734733819962
17,0.0,18,angular-Jacobi-PCG,48,32,4,26720.69140625,998.7139892578125,25.524276733398438,0.16840903460979462,0.14636918902397156,0.013378158211708069
17,0.0,19,identity-CG,48,32,4,26375.548828125,26375.548828125,1.0,0.21127566695213318,0.9828172326087952,0.03505442664027214
17,0.0,19,population-PCG,48,32,4,26375.548828125,2415.47705078125,10.208161354064941,0.21127566695213318,0.2234908491373062,0.013919270597398281
17,0.0,19,context-PCG,48,32,4,26375.548828125,1449.8428955078125,17.201637268066406,0.21127566695213318,0.18073558807373047,0.012055356055498123
17,0.0,19,hybrid-PCG,48,32,4,26375.548828125,1488.7049560546875,15.86923599243164,0.21127566695213318,0.23741570115089417,0.015698149800300598
17,0.0,19,angular-Jacobi-PCG,48,32,4,26375.548828125,1332.9632568359375,16.007068634033203,0.21127566695213318,0.227798193693161,0.015930606052279472
17,0.0,20,identity-CG,48,32,4,26814.19921875,26814.19921875,1.0,0.1743202805519104,1.0756235122680664,0.033108800649642944
17,0.0,20,population-PCG,48,32,4,26814.19921875,1796.9359130859375,10.210657119750977,0.1743202805519104,0.15738624334335327,0.012964066118001938
17,0.0,20,context-PCG,48,32,4,26814.19921875,705.3939819335938,23.651765823364258,0.1743202805519104,0.1506957709789276,0.01231757365167141
17,0.0,20,hybrid-PCG,48,32,4,26814.19921875,705.4193115234375,19.36618995666504,0.1743202805519104,0.16767200827598572,0.012567313387989998
17,0.0,20,angular-Jacobi-PCG,48,32,4,26814.19921875,639.44189453125,21.560359954833984,0.1743202805519104,0.18321682512760162,0.01200016587972641
17,0.0,21,identity-CG,48,32,4,26100.177734375,26100.177734375,1.0,0.17615684866905212,0.725178062915802,0.02646118402481079
17,0.0,21,population-PCG,48,32,4,26100.177734375,1335.3218994140625,13.277338981628418,0.17615684866905212,0.13168901205062866,0.012403227388858795
17,0.0,21,context-PCG,48,32,4,26100.177734375,931.9266357421875,21.850191116333008,0.17615684866905212,0.12017624080181122,0.009916520677506924
17,0.0,21,hybrid-PCG,48,32,4,26100.177734375,830.95068359375,20.704608917236328,0.17615684866905212,0.15673702955245972,0.012768985703587532
17,0.0,21,angular-Jacobi-PCG,48,32,4,26100.177734375,857.503173828125,21.025806427001953,0.17615684866905212,0.16238173842430115,0.012114946730434895
17,0.0,22,identity-CG,48,32,4,26601.23828125,26601.23828125,1.0,0.1665532886981964,1.0656921863555908,0.040565375238657
17,0.0,22,population-PCG,48,32,4,26601.23828125,1310.7113037109375,11.994714736938477,0.1665532886981964,0.17260974645614624,0.013799379579722881
17,0.0,22,context-PCG,48,32,4,26601.23828125,890.69873046875,27.07029151916504,0.1665532886981964,0.09605614840984344,0.00971816573292017
17,0.0,22,hybrid-PCG,48,32,4,26601.23828125,924.0162963867188,23.066801071166992,0.1665532886981964,0.13260984420776367,0.012138615362346172
17,0.0,22,angular-Jacobi-PCG,48,32,4,26601.23828125,899.265380859375,25.12436866760254,0.1665532886981964,0.1398847997188568,0.010600892826914787
17,0.0,23,identity-CG,48,32,4,25729.08984375,25729.08984375,1.0,0.1831825077533722,1.1845929622650146,0.025305572897195816
17,0.0,23,population-PCG,48,32,4,25729.08984375,1744.3006591796875,13.695879936218262,0.1831825077533722,0.11850172281265259,0.010351049713790417
17,0.0,23,context-PCG,48,32,4,25729.08984375,737.7425537109375,20.393775939941406,0.1831825077533722,0.0921778604388237,0.012110888957977295
17,0.0,23,hybrid-PCG,48,32,4,25729.08984375,808.7346801757812,21.464696884155273,0.1831825077533722,0.12206236273050308,0.012278033420443535
17,0.0,23,angular-Jacobi-PCG,48,32,4,25729.08984375,648.4478149414062,22.44637107849121,0.1831825077533722,0.11679354310035706,0.012031536549329758
17,0.0,24,identity-CG,48,32,4,26817.68359375,26817.68359375,1.0,0.1661173403263092,0.8196263313293457,0.029299182817339897
17,0.0,24,population-PCG,48,32,4,26817.68359375,1977.822509765625,11.205584526062012,0.1661173403263092,0.16060101985931396,0.012664840556681156
17,0.0,24,context-PCG,48,32,4,26817.68359375,1020.0838623046875,19.200057983398438,0.1661173403263092,0.1382964551448822,0.011718385852873325
17,0.0,24,hybrid-PCG,48,32,4,26817.68359375,1061.7080078125,19.365652084350586,0.1661173403263092,0.1676938682794571,0.012843816541135311
17,0.0,24,angular-Jacobi-PCG,48,32,4,26817.68359375,999.0010986328125,19.937679290771484,0.1661173403263092,0.1748334765434265,0.014249162748456001
17,0.0,25,identity-CG,48,32,4,26741.712890625,26741.712890625,1.0,0.19317102432250977,0.6690990328788757,0.02599027380347252
17,0.0,25,population-PCG,48,32,4,26741.712890625,2112.39453125,13.157681465148926,0.19317102432250977,0.1754690706729889,0.01647578552365303
17,0.0,25,context-PCG,48,32,4,26741.712890625,703.9095458984375,19.562606811523438,0.19317102432250977,0.13116656243801117,0.010322285816073418
17,0.0,25,hybrid-PCG,48,32,4,26741.712890625,819.4656372070312,22.246829986572266,0.19317102432250977,0.15787163376808167,0.012082865461707115
17,0.0,25,angular-Jacobi-PCG,48,32,4,26741.712890625,742.7208862304688,21.85466194152832,0.19317102432250977,0.16257967054843903,0.011692136526107788
17,0.0,26,identity-CG,48,32,4,26708.056640625,26708.056640625,1.0,0.1930459886789322,1.0197625160217285,0.04018709808588028
17,0.0,26,population-PCG,48,32,4,26708.056640625,1698.02197265625,14.387895584106445,0.1930459886789322,0.13680888712406158,0.011625710874795914
17,0.0,26,context-PCG,48,32,4,26708.056640625,904.5306396484375,29.460922241210938,0.1930459886789322,0.10553981363773346,0.010157999582588673
17,0.0,26,hybrid-PCG,48,32,4,26708.056640625,921.4813842773438,23.49944496154785,0.1930459886789322,0.14497004449367523,0.011839153245091438
17,0.0,26,angular-Jacobi-PCG,48,32,4,26708.056640625,920.2318725585938,25.925222396850586,0.1930459886789322,0.14421691000461578,0.011871963739395142
17,0.0,27,identity-CG,48,32,4,26346.216796875,26346.216796875,1.0,0.20884758234024048,1.092358946800232,0.038160961121320724
17,0.0,27,population-PCG,48,32,4,26346.216796875,2121.708251953125,12.614595413208008,0.20884758234024048,0.1851717233657837,0.015358394011855125
17,0.0,27,context-PCG,48,32,4,26346.216796875,1179.312744140625,20.59642219543457,0.20884758234024048,0.1773819923400879,0.013976608403027058
17,0.0,27,hybrid-PCG,48,32,4,26346.216796875,1205.8984375,20.249975204467773,0.20884758234024048,0.15632376074790955,0.012680375948548317
17,0.0,27,angular-Jacobi-PCG,48,32,4,26346.216796875,1172.5439453125,21.302200317382812,0.20884758234024048,0.1675877720117569,0.012741588056087494
17,0.0,28,identity-CG,48,32,4,26221.400390625,26221.400390625,1.0,0.19143524765968323,1.0793027877807617,0.044871143996715546
17,0.0,28,population-PCG,48,32,4,26221.400390625,1232.72607421875,16.571073532104492,0.19143524765968323,0.10689656436443329,0.010445959866046906
17,0.0,28,context-PCG,48,32,4,26221.400390625,972.9453125,25.349815368652344,0.19143524765968323,0.09189905226230621,0.010526442900300026
17,0.0,28,hybrid-PCG,48,32,4,26221.400390625,1052.0740966796875,23.902929306030273,0.19143524765968323,0.1359512209892273,0.01278587058186531
17,0.0,28,angular-Jacobi-PCG,48,32,4,26221.400390625,888.5015869140625,23.994247436523438,0.19143524765968323,0.11722755432128906,0.012750416062772274
17,0.0,29,identity-CG,48,32,4,26319.36328125,26319.36328125,1.0,0.18176811933517456,0.8667359948158264,0.03027072735130787
17,0.0,29,population-PCG,48,32,4,26319.36328125,2435.490478515625,6.872829914093018,0.18176811933517456,0.19226616621017456,0.017188159748911858
17,0.0,29,context-PCG,48,32,4,26319.36328125,1443.0419921875,17.7745418548584,0.18176811933517456,0.15889954566955566,0.011561822146177292
17,0.0,29,hybrid-PCG,48,32,4,26319.36328125,1599.583740234375,16.69649314880371,0.18176811933517456,0.2216169238090515,0.01391149777919054
17,0.0,29,angular-Jacobi-PCG,48,32,4,26319.36328125,1521.08251953125,15.820049285888672,0.18176811933517456,0.19966132938861847,0.012810233049094677
17,0.0,30,identity-CG,48,32,4,26472.494140625,26472.494140625,1.0,0.18288663029670715,0.9710881114006042,0.03767361491918564
17,0.0,30,population-PCG,48,32,4,26472.494140625,1897.7705078125,13.663764953613281,0.18288663029670715,0.17047861218452454,0.014754259027540684
17,0.0,30,context-PCG,48,32,4,26472.494140625,802.4179077148438,21.67460823059082,0.18288663029670715,0.10869456827640533,0.010593783110380173
17,0.0,30,hybrid-PCG,48,32,4,26472.494140625,836.1705932617188,24.8592529296875,0.18288663029670715,0.1327270269393921,0.012531903572380543
17,0.0,30,angular-Jacobi-PCG,48,32,4,26472.494140625,776.8289184570312,22.587736129760742,0.18288663029670715,0.1372559815645218,0.011892298236489296
17,0.0,31,identity-CG,48,32,4,25790.333984375,25790.333984375,1.0,0.19446241855621338,0.7493057250976562,0.032220274209976196
17,0.0,31,population-PCG,48,32,4,25790.333984375,1297.7366943359375,16.2851505279541,0.19446241855621338,0.11654249578714371,0.010288843885064125
17,0.0,31,context-PCG,48,32,4,25790.333984375,622.5018310546875,29.791399002075195,0.19446241855621338,0.08131346851587296,0.008866957388818264
17,0.0,31,hybrid-PCG,48,32,4,25790.333984375,566.7381591796875,30.81237030029297,0.19446241855621338,0.10405956208705902,0.010822204872965813
17,0.0,31,angular-Jacobi-PCG,48,32,4,25790.333984375,549.3489379882812,32.15955352783203,0.19446241855621338,0.10407152771949768,0.010355332866311073
17,0.0,32,identity-CG,48,32,4,26527.41796875,26527.41796875,1.0,0.19150498509407043,0.7279091477394104,0.02287679724395275
17,0.0,32,population-PCG,48,32,4,26527.41796875,1578.9842529296875,13.994366645812988,0.19150498509407043,0.09919662773609161,0.009812507778406143
17,0.0,32,context-PCG,48,32,4,26527.41796875,825.4591064453125,27.918272018432617,0.19150498509407043,0.1008453369140625,0.01042547170072794
17,0.0,32,hybrid-PCG,48,32,4,26527.41796875,841.2916259765625,26.01531982421875,0.19150498509407043,0.1205189898610115,0.011953392997384071
17,0.0,32,angular-Jacobi-PCG,48,32,4,26527.41796875,779.93505859375,27.160085678100586,0.19150498509407043,0.1192595586180687,0.010556938126683235
17,0.0,33,identity-CG,48,32,4,25735.935546875,25735.935546875,1.0,0.18600241839885712,0.8174067735671997,0.0379955917596817
17,0.0,33,population-PCG,48,32,4,25735.935546875,1721.3331298828125,10.204145431518555,0.18600241839885712,0.1684039831161499,0.014998157508671284
17,0.0,33,context-PCG,48,32,4,25735.935546875,884.438232421875,22.81789207458496,0.18600241839885712,0.11477451026439667,0.011750152334570885
17,0.0,33,hybrid-PCG,48,32,4,25735.935546875,878.5809936523438,25.01862907409668,0.18600241839885712,0.1244523674249649,0.012190315872430801
17,0.0,33,angular-Jacobi-PCG,48,32,4,25735.935546875,875.9908447265625,24.091957092285156,0.18600241839885712,0.1401510089635849,0.012806056998670101
17,0.0,34,identity-CG,48,32,4,26213.201171875,26213.201171875,1.0,0.18215695023536682,0.8993611931800842,0.021261829882860184
17,0.0,34,population-PCG,48,32,4,26213.201171875,1846.1124267578125,11.66707706451416,0.18215695023536682,0.1680448055267334,0.012608750723302364
17,0.0,34,context-PCG,48,32,4,26213.201171875,1023.1529541015625,23.210268020629883,0.18215695023536682,0.1287539303302765,0.01222127117216587
17,0.0,34,hybrid-PCG,48,32,4,26213.201171875,1203.6258544921875,21.776386260986328,0.18215695023536682,0.1917838603258133,0.015818029642105103
17,0.0,34,angular-Jacobi-PCG,48,32,4,26213.201171875,1068.65087890625,22.23045539855957,0.18215695023536682,0.19331562519073486,0.013728762976825237
17,0.0,35,identity-CG,48,32,4,27387.111328125,27387.111328125,1.0,0.17816868424415588,0.7383130788803101,0.018202558159828186
17,0.0,35,population-PCG,48,32,4,27387.111328125,1640.006103515625,16.519447326660156,0.17816868424415588,0.1333109587430954,0.013564921915531158
17,0.0,35,context-PCG,48,32,4,27387.111328125,646.5355834960938,30.80621337890625,0.17816868424415588,0.09919337928295135,0.0098895113915205
17,0.0,35,hybrid-PCG,48,32,4,27387.111328125,674.3154296875,30.39150047302246,0.17816868424415588,0.10232379287481308,0.010709998197853565
17,0.0,35,angular-Jacobi-PCG,48,32,4,27387.111328125,635.833251953125,33.01563262939453,0.17816868424415588,0.09976048767566681,0.010269326157867908
17,0.0,36,identity-CG,48,32,4,26602.478515625,26602.478515625,1.0,0.16108927130699158,0.8712039589881897,0.03241204470396042
17,0.0,36,population-PCG,48,32,4,26602.478515625,1611.7608642578125,16.035741806030273,0.16108927130699158,0.13760140538215637,0.012464023195207119
17,0.0,36,context-PCG,48,32,4,26602.478515625,749.105224609375,33.835506439208984,0.16108927130699158,0.07177925109863281,0.00804230384528637
17,0.0,36,hybrid-PCG,48,32,4,26602.478515625,730.7947387695312,32.474327087402344,0.16108927130699158,0.10748306661844254,0.00973433256149292
17,0.0,36,angular-Jacobi-PCG,48,32,4,26602.478515625,714.4682006835938,33.93305587768555,0.16108927130699158,0.09173612296581268,0.008728811517357826
17,0.0,37,identity-CG,48,32,4,26045.947265625,26045.947265625,1.0,0.1717967540025711,0.9805678129196167,0.028017373755574226
17,0.0,37,population-PCG,48,32,4,26045.947265625,1542.312744140625,14.733972549438477,0.1717967540025711,0.14688317477703094,0.012396498583257198
17,0.0,37,context-PCG,48,32,4,26045.947265625,801.8810424804688,26.703256607055664,0.1717967540025711,0.09840711951255798,0.009976211935281754
17,0.0,37,hybrid-PCG,48,32,4,26045.947265625,783.4542846679688,24.96919059753418,0.1717967540025711,0.13350746035575867,0.011373022571206093
17,0.0,37,angular-Jacobi-PCG,48,32,4,26045.947265625,769.0137329101562,24.873741149902344,0.1717967540025711,0.13558128476142883,0.011647628620266914
17,0.0,38,identity-CG,48,32,4,25605.904296875,25605.904296875,1.0,0.17856848239898682,0.8900630474090576,0.02967344969511032
17,0.0,38,population-PCG,48,32,4,25605.904296875,1213.0823974609375,19.959896087646484,0.17856848239898682,0.10357176512479782,0.010322194546461105
17,0.0,38,context-PCG,48,32,4,25605.904296875,551.326171875,33.290321350097656,0.17856848239898682,0.07270115613937378,0.008108627051115036
17,0.0,38,hybrid-PCG,48,32,4,25605.904296875,507.6625061035156,36.05377197265625,0.17856848239898682,0.07979387044906616,0.007077853195369244
